# NAME         ADOPTED                  XSL                   NGSL
X0286V    5709  3.67 -1.57 100.0  5811  3.84 -1.53      0     0  0.00  0.00           HighPM* # BENSBY2014A&A...562A..71B (XSL: T a bit high)
X0082V    5846  4.27 -1.51 100.0  5846  4.27 -1.51 ng033V  5755  4.20 -1.49           HighPM* # XSL (closer to NGSL than SB)
X0334V    5716  1.20  0.12 100.0  5857  1.07  0.18      0     0  0.00  0.00      ClassicalCep # DA SILVA2023A&A...678A.195D (average value)
X0392V    5867  3.91  0.15 100.0  5867  3.91  0.15      0     0  0.00  0.00              Star # XSL
X0386V    5977  4.35 -0.12 100.0  5877  4.15 -0.18      0     0  0.00  0.00           HighPM* # SB
X0344V    5878  3.20  0.22 100.0  5878  3.20  0.22      0     0  0.00  0.00              Star # XSL
X0069V    5884  1.09  0.10 100.0  5884  1.09  0.10      0     0  0.00  0.00              Star # XSL
X0186V    5902  4.01 -0.90 100.0  5902  4.01 -0.90 ng147V  5859  4.03 -0.82           HighPM* # XSL (very similar to NGSL and SB)
X0036V    4745  1.25 -4.07 100.0  5933  3.81 -2.43      0     0  0.00  0.00          ChemPec* # SB (very low F star, XSL: F too high)
X0339V    5750  2.00 -1.63 100.0  5935  3.15 -1.13 ng320V  5455  2.00 -1.65        HorBranch* # SB (XSL T and g too high)
X0335V    5487  1.10 -0.03 100.0  5940  1.17  0.25      0     0  0.00  0.00      ClassicalCep # DA SILVA2023A&A...678A.195D 
X0212V    5956  3.98  0.02 100.0  5956  3.98  0.02 ng181V  5941  3.98 -0.06           HighPM* # XSL (reasonably close to SB)
X0359V    5909  4.10 -1.01 100.0  6004  4.04 -1.04 ng340V  5762  3.68 -1.12           HighPM* # SB (NO MILES ORIG, m1169V, AE: 6118 3.95 -0.77) 
X0408V    6255  4.08 -3.58 100.0  6030  3.84 -2.42      0     0  0.00  0.00          ChemPec* # SB (very low F star) 
X0113V    6031  4.32 -0.15 100.0  6031  4.32 -0.15 ng087V  6012  4.26 -0.18           HighPM* # XSL 
X0242V    6033  0.63 -0.65 100.0  6033  0.63 -0.65      0     0  0.00  0.00         post-AGB* # XSL (large scatter!)
X0078V    5961  4.62 -1.53 100.0  6062  4.17 -1.54 ng044V  5874  4.06 -1.78          ChemPec* # SB
X0083V    6002  4.36 -1.28 100.0  6074  4.14 -1.34 ng034V  5968  4.16 -1.35           HighPM* # SB
X0074V    6095  4.15 -1.42 100.0  6095  4.15 -1.42 ng031V  6016  4.18 -1.47           HighPM* # XSL 
X0080V    6078  4.17 -1.57 100.0  6129  4.16 -1.55 ng047V  5906  3.92 -1.84          ChemPec* # SB 
X0079V    6085  3.78 -1.84 100.0  6132  4.08 -1.69 ng023V  6057  4.09 -1.74           HighPM* # SB 
X0091V    6153  4.25 -0.14 100.0  6153  4.25 -0.14 ng062V  6146  4.17 -0.18           HighPM* # XSL (very similar to NGSL)
X0076V    5952  4.12 -1.66 100.0  6161  4.25 -1.46 ng039V  5952  4.12 -1.66           HighPM* # NGSL (compromise between XSL and SB: 5905  4.29 -1.55)
X0404V    6238  2.80 -2.84 100.0  6174  3.97 -2.18      0     0  0.00  0.00              Star # SB 
X0026V    6180  4.16 -1.49  10.0  6186  4.15 -1.48      0     0  0.00  0.00               SB* # Luck2017AJ....153...21L (DECREASED S/N)  
X0041V    6189  4.09 -1.86 100.0  6189  4.09 -1.86 ng018V  6062  4.01 -1.81          ChemPec* # XSL
X0357V    6200  4.15 -0.15 100.0  6200  4.15 -0.15 ng336V  6186  4.11 -0.19           HighPM* # XSL 
X0406V    6217  3.95 -2.29 100.0  6217  3.95 -2.29      0     0  0.00  0.00              Star # XSL
X0282V    6237  3.41  0.08 100.0  6237  3.41  0.08      0     0  0.00  0.00              RGB* # XSL
X0329V    6265  3.99  0.26 100.0  6265  3.99  0.26 ng313V  6266  3.98  0.15              Star # XSL 
X0169V    6308  4.29 -0.32 100.0  6308  4.29 -0.32      0     0  0.00  0.00           HighPM* # XSL
X0340V    6465  4.06 -0.03 100.0  6465  4.06 -0.03      0     0  0.00  0.00              Star # XSL
X0481V    6087  1.93  0.02 100.0  6492  2.42  0.27      0     0  0.00  0.00      ClassicalCep # average from Luck2014AJ....147..137L
X0164V    6380  1.86 -0.08 100.0  6496  1.33  0.08      0     0  0.00  0.00              Star # SB (from Luck2014) 
X0159V    6502  4.28 -0.09 100.0  6502  4.28 -0.09      0     0  0.00  0.00              Star # XSL
X0146V    6470  3.98 -0.03 100.0  6519  3.79  0.15 ng128V  6470  3.98 -0.03              Star # NGSL 
X0299V    6491  3.82 -0.24 100.0  6521  4.22 -0.13 ng295V  6541  4.14 -0.21                ** # SB 
X0371V    6568  4.09 -0.46 100.0  6568  4.09 -0.46 ng353V  6461  4.07 -0.51           HighPM* # XSL
X0114V    6582  4.22 -0.45 100.0  6582  4.22 -0.45      0     0  0.00  0.00              Star # XSL
X0269V    5568  1.13  0.17 100.0  6618  1.35  0.21      0     0  0.00  0.00      ClassicalCep # SB (XSL T too high) 
X0349V    6672  3.89  0.27 100.0  6672  3.89  0.27      0     0  0.00  0.00              Star # XSL
X0248V    6687  2.31 -1.33 100.0  6687  2.31 -1.33      0     0  0.00  0.00         post-AGB* # XSL
X0399V    6737  0.78  0.07 100.0  6737  0.78  0.07      0     0  0.00  0.00              Star # XSL (large scatter in the lit!)
X0321V    6743  2.99 -0.16 100.0  6743  2.99 -0.16      0     0  0.00  0.00     MainSeq*_Cand # XSL
X0291V    6792  3.86  0.15 100.0  6792  3.86  0.15      0     0  0.00  0.00              Star # XSL
X0141V    6819  3.82  0.18 100.0  6819  3.82  0.18      0     0  0.00  0.00                ** # XSL 
X0333V    6834  3.70  0.42 100.0  6834  3.70  0.42      0     0  0.00  0.00              Star # XSL
X0148V    6956  3.69  0.49 100.0  6956  3.69  0.49      0     0  0.00  0.00              Star # XSL
X0338V    7004  3.85 -0.09 100.0  7004  3.85 -0.09      0     0  0.00  0.00              Star # XSL
X0222V    7018  4.04  0.18 100.0  7018  4.04  0.18      0     0  0.00  0.00        gammaDorV* # XSL
X0341V    7023  4.13  0.09 100.0  7023  4.13  0.09      0     0  0.00  0.00              Star # XSL
X0139V    7055  4.02  0.00 100.0  7055  4.02  0.00      0     0  0.00  0.00              Star # XSL
X0313V    7096  4.02 -0.02 100.0  7096  4.02 -0.02 ng302V  7059  4.00 -0.15              Star # XSL 
X0337V    7123  3.83  0.10 100.0  7123  3.83  0.10      0     0  0.00  0.00              Star # XSL
X0166V    7216  3.95 -0.12 100.0  7216  3.95 -0.12      0     0  0.00  0.00              Star # XSL
X0160V    7229  3.66  0.16 100.0  7229  3.66  0.16      0     0  0.00  0.00              Star # XSL
X0356V    7246  3.89  0.02 100.0  7246  3.89  0.02      0     0  0.00  0.00              Star # XSL
X0372V    7257  3.70  0.22 100.0  7257  3.70  0.22      0     0  0.00  0.00            PulsV* # XSL
X0350V    7318  4.00  0.09 100.0  7318  4.00  0.09      0     0  0.00  0.00              Star # XSL
X0128V    7360  4.07  0.07 100.0  7360  4.07  0.07 ng106V  7400  4.09 -0.02           HighPM* # XSL 
X0400V    6000  0.50 -0.53 100.0  7379  0.67  0.81      0     0  0.00  0.00          YellowSG # SB (Luck&Lambert 1992) 
X0051V    7515  1.51 -0.89 100.0  7515  1.51 -0.89      0     0  0.00  0.00        Supergiant # XSL 
X0310V    7610  3.44  0.56 100.0  7610  3.44  0.56 ng301V  7782  3.76  0.55              Star # XSL 
X0257V    7811  3.83  0.36 100.0  7617  3.38  0.38 ng237V  7811  3.83  0.36           HighPM* # NGSL (from Balmer lines, NGSL seems better)
X0323V    7862  4.09  0.03 100.0  7697  3.91  0.08 ng307V  7862  4.09  0.03          delSctV* # NGSL (from Balmer lines, NGSL seems better)
X0197V    7725  3.48 -0.20 100.0  7725  3.48 -0.20      0     0  0.00  0.00              Star # XSL 
X0189V    7799  3.82  0.16 100.0  7799  3.82  0.16      0     0  0.00  0.00            PulsV* # XSL
X0108V    6800  2.25 -1.85 100.0  7830  2.38 -1.47      0     0  0.00  0.00           RRLyrae # GILLIGAN2021MNRAS.503.4719G
X0324V    7862  3.01 -0.27 100.0  7862  3.01 -0.27      0     0  0.00  0.00              Star # XSL 
X0191V    7931  2.61 -0.19 100.0  7931  2.61 -0.19      0     0  0.00  0.00              Star # XSL 
X0153V    7935  4.20 -0.71 100.0  7935  4.20 -0.71      0     0  0.00  0.00              Star # XSL 
X0373V    7939  3.66 -0.01 100.0  7939  3.66 -0.01      0     0  0.00  0.00              Star # XSL
X0322V    7971  3.93  0.04 100.0  7971  3.93  0.04      0     0  0.00  0.00                ** # XSL
X0140V    8042  3.81  0.03 100.0  8042  3.81  0.03 ng122V  8260  4.32 -0.15              Star # XSL (see Allende-Prieto 2016; NGSL T a bit high) 
X0317V    8052  3.46  0.36 100.0  8052  3.46  0.36      0     0  0.00  0.00              Star # XSL
X0307V    8070  3.95  0.06 100.0  8070  3.95  0.06      0     0  0.00  0.00          delSctV* # XSL
X0270V    8077  3.93  0.42 100.0  8077  3.93  0.42 ng253V  8379  4.27  0.26                ** # XSL (comparing to MILES spec and Blamer lines, XSL seems better)  
X0355V    8143  3.60  0.08 100.0  8143  3.60  0.08      0     0  0.00  0.00              Star # XSL
X0365V    8208  3.85  0.03 100.0  8208  3.85  0.03 ng346V  8392  4.32 -0.23           HighPM* # XSL (see ng253)
X0111V    8248  3.42  0.25 100.0  8248  3.42  0.25 ng085V  8410  4.34 -0.02         Variable* # XSL (see ng253)
X0298V    8296  3.94  0.04 100.0  8296  3.94  0.04 ng291V  8544  4.55 -0.41              Star # XSL (see ng253)
X0296V    8297  3.62 -0.04 100.0  8297  3.62 -0.04      0     0  0.00  0.00                ** # XSL
X0301V    8301  3.48 -0.04 100.0  8301  3.48 -0.04      0     0  0.00  0.00              Star # XSL
X0315V    8400  3.45 -0.26 100.0  8400  3.45 -0.26      0     0  0.00  0.00              Star # XSL
X0285V    8568  4.39 -0.03 100.0  8568  4.39 -0.03      0     0  0.00  0.00              Star # XSL
X0314V    8752  3.31  0.06 100.0  8752  3.31  0.06      0     0  0.00  0.00              Star # XSL
X0230V    8759  3.16 -1.67 100.0  8759  3.16 -1.67 ng206V  8432  2.85 -1.63           HighPM* # XSL (from H Balmer lines vs. Teff plot) 
X0318V    8841  4.06 -0.23 100.0  8841  4.06 -0.23      0     0  0.00  0.00              Star # XSL
X0249V    8843  3.23 -1.65 100.0  8843  3.23 -1.65 ng224V  8919  3.01 -1.62           HighPM* # XSL  
X0319V    9262  3.65 -0.40 100.0  9262  3.65 -0.40 ng305V  8839  3.61 -0.63              Star # XSL (either NGSL or XSL could be selected)  
X0294V    9351  4.52 -0.29 100.0  9351  4.52 -0.29 ng286V  8932  4.34 -1.32              Star # XSL (better to keep XSL, high Blamer lines)
X0199V    9569  3.67  0.44 100.0  9569  3.67  0.44 ng164V  9667  3.60  0.83         alf2CVnV* # XSL  
X0278V   10044  3.82 -0.26 100.0 10044  3.82 -0.26 ng266V  9801  3.70 -0.38              Star # XSL  
X0300V    9255  3.74 -0.77 100.0 10079  4.09 -0.47 ng296V  9255  3.74 -0.77              Star # NGSL (from H Balmer lines vs. Teff plot) 
X0354V   10541  3.77 -0.02 100.0 10541  3.77 -0.02 ng334V 10326  3.69 -0.06              Star # XSL  
X0292V   10885  3.67  0.73 100.0 10885  3.67  0.73 ng283V  9796  3.70  0.41          EllipVar # XSL (either NGSL or XSL could be selected)  
X0289V   11948  4.06  0.19 100.0 12289  3.93  0.20 ng280V 11948  4.06  0.19              Star # NGSL (from H Balmer lines vs. Teff plot) 
X0134V   12460  4.21  0.59 100.0 12460  4.21  0.59 ng114V 12279  4.23  0.45         alf2CVnV* # XSL  
X0358V   13265  3.87  0.23 100.0 13265  3.87  0.23 ng337V 12947  4.10  0.22              Star # XSL  
X0395V   14397  3.69  0.27 100.0 14397  3.69  0.27 ng366V 14120  4.06  0.31         Variable* # XSL  
X0304V   15500  3.63  0.29 100.0 15500  3.63  0.29      0     0  0.00  0.00               Be* # XSL
X0142V   15760  4.18 -0.07 100.0 15760  4.18 -0.07      0     0  0.00  0.00              Star # XSL
X0154V   16006  4.16 -0.11 100.0 16006  4.16 -0.11      0     0  0.00  0.00              Star # XSL
X0219V   19543  3.39 -0.02 100.0 19543  3.39 -0.02 ng195V 20075  3.59  0.06       bCepV*_Cand # XSL 
X0046V   19879  3.46 -0.03 100.0 19879  3.46 -0.03 ng020V 28974  3.70 -0.30              Star # XSL (ng020V 28974.  3.70 -0.30; NGSL T too high!!)
X0151V   20129  3.59 -0.04 100.0 20129  3.59 -0.04      0     0  0.00  0.00                ** # XSL 
